거래금액,건축년도,년,법정동,아파트,월,일,전용면적,지번,지역코드,층
25200,2006,2015,백석동,브라운스톤,7,17,108.965,930,44133,9
24900,2004,2015,백석동,그린빌2,7,18,74.37,890,44133,13
29800,2010,2015,백석동,천안백석푸르지오,7,18,84.887,979,44133,5
22300,2002,2015,백석동,그린빌1차,7,19,75.99,915,44133,9
27500,2009,2015,백석동,백석마을아이파크,7,20,84.995,941,44133,6
25700,2003,2015,백석동,호반리젠시빌,7,20,84.9775,900,44133,6
20800,2006,2015,백석동,백석벽산블루밍2차,7,20,84.886,924,44133,1
24500,2002,2015,백석동,그린빌1차,7,21,84.99,915,44133,15
30200,2009,2015,백석동,백석마을아이파크,7,22,84.984,941,44133,16
22200,2002,2015,백석동,그린빌1차,7,22,75.99,915,44133,8
27900,2009,2015,백석동,백석마을아이파크,7,22,84.984,941,44133,16
24000,2006,2015,백석동,백석벽산블루밍2차,7,24,119.859,924,44133,1
25250,2006,2015,백석동,브라운스톤,7,24,108.965,930,44133,12
23200,2006,2015,백석동,백석벽산블루밍2차,7,24,84.886,924,44133,10
36500,2010,2015,백석동,천안백석푸르지오,7,25,110.655,979,44133,20
24000,2002,2015,백석동,그린빌1차,7,27,84.8,915,44133,1
39900,2009,2015,백석동,백석마을아이파크,7,27,165.377,941,44133,12
29000,2014,2015,백석동,백석2차아이파크,7,27,84.9868,1178,44133,11
22500,2003,2015,백석동,호반리젠시빌,7,28,84.9775,900,44133,1
24700,2003,2015,백석동,호반리젠시빌,7,28,84.9775,900,44133,10
29900,2010,2015,백석동,백석리슈빌,7,29,84.9953,1007,44133,21
26400,2006,2015,백석동,브라운스톤,7,30,108.965,930,44133,9
24000,2004,2015,두정동,서해그랑블,7,1,106.1115,665,44133,8
21900,2003,2015,두정동,우남1차,7,1,84.9154,1596,44133,10
31900,2011,2015,두정동,두정역이안더센트럴,7,1,114.946,2045,44133,20
8400,2015,2015,두정동,에프엠22,7,1,21.934,1373,44133,9
8450,2015,2015,두정동,에프엠22,7,1,22.3342,1373,44133,9
8250,2015,2015,두정동,에프엠22,7,1,21.934,1373,44133,7
8400,2015,2015,두정동,에프엠22,7,1,21.934,1373,44133,9
8250,2015,2015,두정동,에프엠22,7,1,21.934,1373,44133,7
8100,2015,2015,두정동,에프엠22,7,1,21.934,1373,44133,4
8100,2015,2015,두정동,에프엠22,7,1,21.934,1373,44133,4
18200,1996,2015,두정동,극동늘푸른,7,1,84.9,526-1,44133,19
8400,2015,2015,두정동,에프엠22,7,1,21.934,1373,44133,9
7550,2013,2015,두정동,에프엠20,7,2,19.4,1315,44133,5
8550,2015,2015,두정동,에프엠22,7,2,23.9564,1373,44133,5
25800,2011,2015,두정동,두정역이안더센트럴,7,2,84.975,2045,44133,8
8250,2015,2015,두정동,에프엠22,7,2,22.162,1373,44133,7
8400,2015,2015,두정동,에프엠22,7,2,22.162,1373,44133,8
7550,2013,2015,두정동,에프엠20,7,2,19.4,1315,44133,2
8550,2015,2015,두정동,에프엠22,7,2,23.9406,1373,44133,6
17900,1996,2015,두정동,극동늘푸른,7,2,59.91,526-1,44133,18
18000,1996,2015,두정동,대우그린,7,2,59.946,525-1,44133,13
25800,2011,2015,두정동,두정역이안더센트럴,7,4,84.925,2045,44133,16
16500,1996,2015,두정동,우성,7,4,59.695,1864,44133,9
29000,2009,2015,두정동,두정역푸르지오,7,4,84.9826,2037,44133,7
21000,2003,2015,두정동,세광엔리치빌3,7,4,84.9932,605,44133,3
26200,2011,2015,두정동,두정역이안더센트럴,7,5,84.975,2045,44133,20
29800,2013,2015,두정동,이편한세상-천안두정2차,7,6,84.7664,2055,44133,14
25500,2011,2015,두정동,두정역이안더센트럴,7,6,84.975,2045,44133,20
29600,2009,2015,두정동,두정역푸르지오,7,6,84.9872,2037,44133,22
19000,2002,2015,두정동,한성필하우스1차,7,6,71.0431,1000,44133,7
20000,2003,2015,두정동,부경파크빌,7,6,84.9606,606,44133,10
16600,1996,2015,두정동,주공그린(8단지),7,6,59.97,527,44133,14
15700,1996,2015,두정동,주공그린(8단지),7,6,59.97,527,44133,1
14700,1996,2015,두정동,주공그린(8단지),7,6,49.96,527,44133,7
7700,2013,2015,두정동,에프엠20,7,7,19.4,1315,44133,9
7700,2013,2015,두정동,에프엠20,7,7,19.4,1315,44133,9
7650,2013,2015,두정동,에프엠20,7,7,19.85,1315,44133,8
7700,2013,2015,두정동,에프엠20,7,7,19.4,1315,44133,8
17680,1996,2015,두정동,극동늘푸른,7,7,59.91,526-1,44133,13
7700,2013,2015,두정동,에프엠20,7,7,19.4,1315,44133,8
17000,1996,2015,두정동,극동늘푸른,7,7,59.91,526-1,44133,13
17800,1996,2015,두정동,대우그린,7,7,59.946,525-1,44133,15
7700,2013,2015,두정동,에프엠20,7,7,19.4,1315,44133,7
7700,2013,2015,두정동,에프엠20,7,7,19.4,1315,44133,8
7800,2013,2015,두정동,에프엠20,7,7,20.14,1315,44133,10
7600,2013,2015,두정동,에프엠20,7,7,19.85,1315,44133,10
25000,2004,2015,두정동,서해그랑블,7,7,106.1115,665,44133,7
11000,1996,2015,두정동,주공그린(8단지),7,7,39.99,527,44133,1
7700,2013,2015,두정동,에프엠20,7,7,19.4,1315,44133,6
7700,2013,2015,두정동,에프엠20,7,7,19.4,1315,44133,7
7700,2013,2015,두정동,에프엠20,7,7,19.4,1315,44133,7
7700,2013,2015,두정동,에프엠20,7,7,19.4,1315,44133,7
7700,2013,2015,두정동,에프엠20,7,7,19.4,1315,44133,6
7700,2013,2015,두정동,에프엠20,7,7,19.4,1315,44133,6
7600,2013,2015,두정동,에프엠20,7,7,19.85,1315,44133,9
7800,2013,2015,두정동,에프엠20,7,7,20.14,1315,44133,9
7700,2013,2015,두정동,에프엠20,7,7,19.4,1315,44133,10
24400,2004,2015,두정동,두정5차푸르지오,7,8,84.742,2010,44133,11
23200,2004,2015,두정동,서해그랑블,7,8,84.9333,665,44133,9
14000,1996,2015,두정동,대우그린,7,8,59.946,525-1,44133,25
8250,2015,2015,두정동,에프엠22,7,9,21.934,1373,44133,7
8550,2015,2015,두정동,에프엠22,7,9,22.2794,1373,44133,9
